,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position,Name,Rotowire Name,Full Name,Starter
353,61800-152806:Jason Foley,61800-152806,P,Jason,Jason Foley,Foley,3.75,4.0,5500,MIN@DET,DET,MIN,,,,,,P,,,,
354,61800-136424:Jake Brentz,61800-136424,P,Jake,Jake Brentz,Brentz,5.41860465116279,43.0,5500,BAL@KC,KC,BAL,,,,,,P,,,,
355,61800-79084:Tanner Scott,61800-79084,P,Tanner,Tanner Scott,Scott,6.1219512195122,41.0,5500,BAL@KC,BAL,KC,,,,,,P,,,,
356,61800-79088:Travis Lakins Sr.,61800-79088,P,Travis,Travis Lakins Sr.,Lakins Sr.,4.5,24.0,5500,BAL@KC,BAL,KC,IL,Elbow,,,,P,,,,
357,61800-83189:Jefry Rodriguez,61800-83189,P,Jefry,Jefry Rodriguez,Rodriguez,8.42857142857143,7.0,5500,SD@WSH,WSH,SD,,,,,,P,,,,
358,61800-83194:Sam Howard,61800-83194,P,Sam,Sam Howard,Howard,4.39473684210526,38.0,5500,NYM@PIT,PIT,NYM,IL,Oblique,,,,P,,,,
359,61800-13564:Chaz Roe,61800-13564,P,Chaz,Chaz Roe,Roe,2.0,1.0,5500,TB@ATL,TB,ATL,IL,Shoulder,,,,P,,,,
360,61800-79101:Zack Burdi,61800-79101,P,Zack,Zack Burdi,Burdi,3.85714285714286,7.0,5500,HOU@CWS,CWS,HOU,,,,,,P,,,,
361,61800-38144:Shane Greene,61800-38144,P,Shane,Shane Greene,Greene,1.85714285714286,14.0,5500,TB@ATL,ATL,TB,,,,,,P,,,,
362,61800-21764:Caleb Thielbar,61800-21764,P,Caleb,Caleb Thielbar,Thielbar,6.63333333333333,30.0,5500,MIN@DET,MIN,DET,,,,,,P,,,,
363,61800-85252:Jorge Guzman,61800-85252,P,Jorge,Jorge Guzman,Guzman,-3.0,1.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
364,61800-85255:Shaun Anderson,61800-85255,P,Shaun,Shaun Anderson,Anderson,6.66666666666667,6.0,5500,BAL@KC,BAL,KC,,,,,,P,,,,
365,61800-79124:Joe Jimenez,61800-79124,P,Joe,Joe Jimenez,Jimenez,4.18518518518519,27.0,5500,MIN@DET,DET,MIN,,,,,,P,,,,
366,61800-85271:Alexander Wells,61800-85271,P,Alexander,Alexander Wells,Wells,8.5,2.0,5500,BAL@KC,BAL,KC,,,,,,P,,,,
367,61800-79135:Beau Burrows,61800-79135,P,Beau,Beau Burrows,Burrows,4.5,2.0,5500,MIN@DET,MIN,DET,,,,,,P,,,,
368,61800-85289:Nick Anderson,61800-85289,P,Nick,Nick Anderson,Anderson,7.15789473684211,19.0,5500,TB@ATL,TB,ATL,IL,Elbow,,,,P,,,,
369,61800-38191:Hansel Robles,61800-38191,P,Hansel,Hansel Robles,Robles,5.04878048780488,41.0,5500,MIN@DET,MIN,DET,,,,,,P,,,,
370,61800-79150:Josh Staumont,61800-79150,P,Josh,Josh Staumont,Staumont,5.87878787878788,33.0,5500,BAL@KC,KC,BAL,,,,,,P,,,,
371,61800-13635:Brad Hand,61800-13635,P,Brad,Brad Hand,Hand,6.08571428571429,35.0,5500,SD@WSH,WSH,SD,,,,,,P,,,,
372,61800-38216:Jose Cisnero,61800-38216,P,Jose,Jose Cisnero,Cisnero,5.18604651162791,43.0,5500,MIN@DET,DET,MIN,,,,,,P,,,,
373,61800-79184:Thomas Szapucki,61800-79184,P,Thomas,Thomas Szapucki,Szapucki,5.0,1.0,5500,NYM@PIT,NYM,PIT,O,Elbow,,,,P,,,,
374,61800-38228:Trevor May,61800-38228,P,Trevor,Trevor May,May,5.89189189189189,37.0,5500,NYM@PIT,NYM,PIT,,,,,,P,,,,
375,61800-118123:Blake Taylor,61800-118123,P,Blake,Blake Taylor,Taylor,4.86363636363636,22.0,5500,HOU@CWS,HOU,CWS,,,,,,P,,,,
376,61800-38251:Hunter Strickland,61800-38251,P,Hunter,Hunter Strickland,Strickland,5.0,33.0,5500,MIL@CIN,MIL,CIN,,,,,,P,,,,
377,61800-62827:Michael Feliz,61800-62827,P,Michael,Michael Feliz,Feliz,3.0625,16.0,5500,MIL@CIN,CIN,MIL,IL,Elbow,,,,P,,,,
378,61800-118122:Angel Perdomo,61800-118122,P,Angel,Angel Perdomo,Perdomo,5.46153846153846,13.0,5500,MIL@CIN,MIL,CIN,,,,,,P,,,,
379,61800-118124:Kent Emanuel,61800-118124,P,Kent,Kent Emanuel,Emanuel,8.3,10.0,5500,HOU@CWS,HOU,CWS,IL,Elbow,,,,P,,,,
380,61800-79232:Clay Holmes,61800-79232,P,Clay,Clay Holmes,Holmes,4.85,40.0,5500,NYM@PIT,PIT,NYM,,,,,,P,,,,
381,61800-38287:Josh Osich,61800-38287,P,Josh,Josh Osich,Osich,3.85714285714286,14.0,5500,MIL@CIN,CIN,MIL,,,,,,P,,,,
382,61800-79250:Junior Fernandez,61800-79250,P,Junior,Junior Fernandez,Fernandez,3.78571428571429,14.0,5500,SF@STL,STL,SF,,,,,,P,,,,
383,61800-155028:Konner Wade,61800-155028,P,Konner,Konner Wade,Wade,,,5500,BAL@KC,BAL,KC,,,,,,P,,,,
384,61800-79258:Ryne Stanek,61800-79258,P,Ryne,Ryne Stanek,Stanek,5.2,40.0,5500,HOU@CWS,HOU,CWS,,,,,,P,,,,
385,61800-38304:Archie Bradley,61800-38304,P,Archie,Archie Bradley,Bradley,4.18518518518519,27.0,5500,MIA@PHI,PHI,MIA,,,,,,P,,,,
386,61800-118178:Jasseel De La Cruz,61800-118178,P,Jasseel,Jasseel De La Cruz,De La Cruz,,,5500,TB@ATL,ATL,TB,,,,,,P,,,,
387,61800-118183:Nivaldo Rodriguez,61800-118183,P,Nivaldo,Nivaldo Rodriguez,Rodriguez,6.25,4.0,5500,HOU@CWS,HOU,CWS,,,,,,P,,,,
388,61800-118182:Ben Braymer,61800-118182,P,Ben,Ben Braymer,Braymer,16.3333333333333,3.0,5500,SD@WSH,WSH,SD,,,,,,P,,,,
389,61800-118185:Matt Foster,61800-118185,P,Matt,Matt Foster,Foster,4.92592592592593,27.0,5500,HOU@CWS,CWS,HOU,,,,,,P,,,,
390,61800-118184:Enoli Paredes,61800-118184,P,Enoli,Enoli Paredes,Paredes,4.41666666666667,12.0,5500,HOU@CWS,HOU,CWS,,,,,,P,,,,
391,61800-79275:Sean Reid-Foley,61800-79275,P,Sean,Sean Reid-Foley,Reid-Foley,9.38461538461539,13.0,5500,NYM@PIT,NYM,PIT,IL,Elbow,,,,P,,,,
392,61800-101803:Jacob Webb,61800-101803,P,Jacob,Jacob Webb,Webb,4.83333333333333,18.0,5500,TB@ATL,ATL,TB,,,,,,P,,,,
393,61800-101802:Patrick Weigel,61800-101802,P,Patrick,Patrick Weigel,Weigel,11.0,3.0,5500,MIL@CIN,MIL,CIN,,,,,,P,,,,
394,61800-118186:Jimmy Lambert,61800-118186,P,Jimmy,Jimmy Lambert,Lambert,4.0,3.0,5500,HOU@CWS,CWS,HOU,,,,,,P,,,,
395,61800-118195:Tejay Antone,61800-118195,P,Tejay,Tejay Antone,Antone,9.90909090909091,22.0,5500,MIL@CIN,CIN,MIL,IL,Forearm,,,,P,,,,
396,61800-118196:Ryan Hendrix,61800-118196,P,Ryan,Ryan Hendrix,Hendrix,5.03225806451613,31.0,5500,MIL@CIN,CIN,MIL,,,,,,P,,,,
397,61800-101816:Bryan Abreu,61800-101816,P,Bryan,Bryan Abreu,Abreu,5.64,25.0,5500,HOU@CWS,HOU,CWS,,,,,,P,,,,
398,61800-101818:Luis Madero,61800-101818,P,Luis,Luis Madero,Madero,-1.5,2.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
399,61800-40382:Luis Garcia,61800-40382,P,Luis,Luis Garcia,Garcia,0.0,2.0,5500,SF@STL,STL,SF,,,,,,P,,,,
400,61800-101823:Jordan Yamamoto,61800-101823,P,Jordan,Jordan Yamamoto,Yamamoto,13.0,2.0,5500,NYM@PIT,NYM,PIT,IL,Shoulder,,,,P,,,,
401,61800-118209:Miguel Yajure,61800-118209,P,Miguel,Miguel Yajure,Yajure,20.0,2.0,5500,NYM@PIT,PIT,NYM,IL,Forearm,,,,P,,,,
402,61800-101824:Kyle Keller,61800-101824,P,Kyle,Kyle Keller,Keller,4.875,8.0,5500,NYM@PIT,PIT,NYM,,,,,,P,,,,
403,61800-101826:Jordan Holloway,61800-101826,P,Jordan,Jordan Holloway,Holloway,15.0,11.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
404,61800-101834:Joe Harvey,61800-101834,P,Joe,Joe Harvey,Harvey,4.0,4.0,5500,MIN@DET,MIN,DET,,,,,,P,,,,
405,61800-118221:J.P. Feyereisen,61800-118221,P,J.P.,J.P. Feyereisen,Feyereisen,5.4390243902439,41.0,5500,TB@ATL,TB,ATL,,,,,,P,,,,
406,61800-118223:Mauricio Llovera,61800-118223,P,Mauricio,Mauricio Llovera,Llovera,6.0,1.0,5500,MIA@PHI,PHI,MIA,,,,,,P,,,,
407,61800-118225:Cristopher Sanchez,61800-118225,P,Cristopher,Cristopher Sanchez,Sanchez,14.0,2.0,5500,MIA@PHI,PHI,MIA,,,,,,P,,,,
408,61800-118226:Blake Cederlind,61800-118226,P,Blake,Blake Cederlind,Cederlind,3.6,5.0,5500,NYM@PIT,PIT,NYM,IL,Elbow,,,,P,,,,
409,61800-101845:Genesis Cabrera,61800-101845,P,Genesis,Genesis Cabrera,Cabrera,5.13953488372093,43.0,5500,SF@STL,STL,SF,,,,,,P,,,,
410,61800-101847:Yennsy Diaz,61800-101847,P,Yennsy,Yennsy Diaz,Diaz,6.5,6.0,5500,NYM@PIT,NYM,PIT,,,,,,P,,,,
411,61800-71130:Shawn Morimando,61800-71130,P,Shawn,Shawn Morimando,Morimando,10.0,2.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
412,61800-116194:Eric Yardley,61800-116194,P,Eric,Eric Yardley,Yardley,1.70588235294118,17.0,5500,MIL@CIN,MIL,CIN,,,,,,P,,,,
413,61800-85476:Jeffrey Springs,61800-85476,P,Jeffrey,Jeffrey Springs,Springs,7.05405405405405,37.0,5500,TB@ATL,TB,ATL,,,,,,P,,,,
414,61800-85489:Jimmy Cordero,61800-85489,P,Jimmy,Jimmy Cordero,Cordero,3.26666666666667,30.0,5500,HOU@CWS,CWS,HOU,IL,Elbow,,,,P,,,,
415,61800-5624:Scott Kazmir,61800-5624,P,Scott,Scott Kazmir,Kazmir,9.0,3.0,5500,SF@STL,SF,STL,,,,,,P,,,,
416,61800-85517:Trey Wingenter,61800-85517,P,Trey,Trey Wingenter,Wingenter,,,5500,SD@WSH,SD,WSH,IL,Elbow,,,,P,,,,
417,61800-13838:Justin Miller,61800-13838,P,Justin,Justin Miller,Miller,1.7,10.0,5500,SF@STL,STL,SF,,,,,,P,,,,
418,61800-95774:Jeff Brigham,61800-95774,P,Jeff,Jeff Brigham,Brigham,0.0,1.0,5500,MIA@PHI,MIA,PHI,IL,Undisclosed,,,,P,,,,
419,61800-58913:Danny Coulombe,61800-58913,P,Danny,Danny Coulombe,Coulombe,10.0,6.0,5500,MIN@DET,MIN,DET,IL,Not injury related,,,,P,,,,
420,61800-5673:Jesse Chavez,61800-5673,P,Jesse,Jesse Chavez,Chavez,10.3333333333333,6.0,5500,TB@ATL,ATL,TB,,,,,,P,,,,
421,61800-79402:Cionel Perez,61800-79402,P,Cionel,Cionel Perez,Perez,3.40909090909091,22.0,5500,MIL@CIN,CIN,MIL,,,,,,P,,,,
422,61800-71218:Dylan Floro,61800-71218,P,Dylan,Dylan Floro,Floro,4.725,40.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
423,61800-140858:Domingo Tapia,61800-140858,P,Domingo,Domingo Tapia,Tapia,4.5,2.0,5500,BAL@KC,KC,BAL,,,,,,P,,,,
424,61800-81488:Jose Ruiz,61800-81488,P,Jose,Jose Ruiz,Ruiz,4.91428571428571,35.0,5500,HOU@CWS,CWS,HOU,,,,,,P,,,,
425,61800-85594:Jake Newberry,61800-85594,P,Jake,Jake Newberry,Newberry,1.0,4.0,5500,BAL@KC,KC,BAL,,,,,,P,,,,
426,61800-85600:Ryan Burr,61800-85600,P,Ryan,Ryan Burr,Burr,6.13333333333333,15.0,5500,HOU@CWS,CWS,HOU,,,,,,P,,,,
427,61800-81507:Aaron Bummer,61800-81507,P,Aaron,Aaron Bummer,Bummer,5.47058823529412,34.0,5500,HOU@CWS,CWS,HOU,,,,,,P,,,,
428,61800-118381:Kyle Finnegan,61800-118381,P,Kyle,Kyle Finnegan,Finnegan,5.2972972972973,37.0,5500,SD@WSH,WSH,SD,,,,,,P,,,,
429,61800-52871:Derek Law,61800-52871,P,Derek,Derek Law,Law,7.33333333333333,9.0,5500,MIN@DET,MIN,DET,IL,Shoulder,,,,P,,,,
430,61800-52877:Dominic Leone,61800-52877,P,Dominic,Dominic Leone,Leone,6.63157894736842,19.0,5500,SF@STL,SF,STL,,,,,,P,,,,
431,61800-112275:Conner Menez,61800-112275,P,Conner,Conner Menez,Menez,9.375,8.0,5500,SF@STL,SF,STL,,,,,,P,,,,
432,61800-38563:Yimi Garcia,61800-38563,P,Yimi,Yimi Garcia,Garcia,5.08333333333333,36.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
433,61800-13992:Luis Avilan,61800-13992,P,Luis,Luis Avilan,Avilan,1.5,4.0,5500,SD@WSH,WSH,SD,IL,Elbow,,,,P,,,,
434,61800-155317:Ryan Hartman,61800-155317,P,Ryan,Ryan Hartman,Hartman,10.0,1.0,5500,HOU@CWS,HOU,CWS,,,,,,P,,,,
435,61800-114360:Devin Williams,61800-114360,P,Devin,Devin Williams,Williams,7.0,37.0,5500,MIL@CIN,MIL,CIN,IL,Elbow,,,,P,,,,
436,61800-38596:Chris Martin,61800-38596,P,Chris,Chris Martin,Martin,3.33333333333333,24.0,5500,TB@ATL,ATL,TB,,,,,,P,,,,
437,61800-112348:Cody Stashak,61800-112348,P,Cody,Cody Stashak,Stashak,5.93333333333333,15.0,5500,MIN@DET,MIN,DET,IL,Back,,,,P,,,,
438,61800-14047:Brad Boxberger,61800-14047,P,Brad,Brad Boxberger,Boxberger,5.69047619047619,42.0,5500,MIL@CIN,MIL,CIN,DTD,Shoulder,,,,P,,,,
439,61800-81641:John Curtiss,61800-81641,P,John,John Curtiss,Curtiss,6.35483870967742,31.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
440,61800-81642:A.J. Minter,61800-81642,P,A.J.,A.J. Minter,Minter,4.04761904761905,42.0,5500,TB@ATL,ATL,TB,,,,,,P,,,,
441,61800-81644:Ryan Sherriff,61800-81644,P,Ryan,Ryan Sherriff,Sherriff,2.33333333333333,6.0,5500,TB@ATL,TB,ATL,,,,,,P,,,,
442,61800-5911:Ross Detwiler,61800-5911,P,Ross,Ross Detwiler,Detwiler,5.75,32.0,5500,MIA@PHI,MIA,PHI,,,,,,P,,,,
443,61800-53048:Cam Bedrosian,61800-53048,P,Cam,Cam Bedrosian,Bedrosian,4.57142857142857,14.0,5500,MIA@PHI,PHI,MIA,,,,,,P,,,,
444,61800-116548:Tyler Rogers,61800-116548,P,Tyler,Tyler Rogers,Rogers,4.46511627906977,43.0,5500,SF@STL,SF,STL,,,,,,P,,,,
445,61800-104293:Nick Ramirez,61800-104293,P,Nick,Nick Ramirez,Ramirez,5.38461538461539,13.0,5500,SD@WSH,SD,WSH,IL,Shoulder,,,,P,,,,
446,61800-6018:Wade LeBlanc,61800-6018,P,Wade,Wade LeBlanc,LeBlanc,6.53846153846154,13.0,5500,SF@STL,STL,SF,,,,Yes,,P,Wade LeBlanc,Wade LeBlanc,Wade LeBlanc,1.0
447,61800-6054:Mark Melancon,61800-6054,P,Mark,Mark Melancon,Melancon,5.05128205128205,39.0,5500,SD@WSH,SD,WSH,,,,,,P,,,,
448,61800-102311:Luis Oviedo,61800-102311,P,Luis,Luis Oviedo,Oviedo,6.16666666666667,12.0,5500,NYM@PIT,PIT,NYM,IL,Quadriceps,,,,P,,,,
449,61800-6057:Andrew Miller,61800-6057,P,Andrew,Andrew Miller,Miller,4.04545454545455,22.0,5500,SF@STL,STL,SF,,,,,,P,,,,
450,61800-108461:Pete Fairbanks,61800-108461,P,Pete,Pete Fairbanks,Fairbanks,5.41379310344828,29.0,5500,TB@ATL,TB,ATL,,,,,,P,,,,
451,61800-102332:Jackson Kowar,61800-102332,P,Jackson,Jackson Kowar,Kowar,-3.0,3.0,5500,BAL@KC,KC,BAL,,,,,,P,,,,
452,61800-102345:Jose Soriano,61800-102345,P,Jose,Jose Soriano,Soriano,,,5500,NYM@PIT,PIT,NYM,IL,Elbow,,,,P,,,,
453,61800-110564:Chris Mazza,61800-110564,P,Chris,Chris Mazza,Mazza,2.71428571428571,7.0,5500,TB@ATL,TB,ATL,,,,,,P,,,,
454,61800-102394:Luis Patino,61800-102394,P,Luis,Luis Patino,Patino,17.6666666666667,6.0,5500,TB@ATL,TB,ATL,,,,,,P,,,,
455,61800-38036:T.J. McFarland,61800-38036,P,T.J.,T.J. McFarland,McFarland,-1.0,1.0,5000,SF@STL,STL,SF,,,,,,P,,,,
456,61800-79393:Fernando Tatis Jr.,61800-79393,SS,Fernando,Fernando Tatis Jr.,Tatis Jr.,16.5184213738692,76.0,4300,SD@WSH,SD,WSH,,,,,,SS/UTIL,F. Tatis,F. Tatis,Fernando Tatis Jr.,1.0
457,61800-65881:Trea Turner,61800-65881,SS,Trea,Trea Turner,Turner,12.5149430899784,87.0,4200,SD@WSH,WSH,SD,,,,,,SS/UTIL,Trea Turner,Trea Turner,Trea Turner,1.0
458,61800-14562:Jose Altuve,61800-14562,2B,Jose,Jose Altuve,Altuve,13.1607588755934,79.0,4100,HOU@CWS,HOU,CWS,,,,,,2B/UTIL,Jose Altuve,Jose Altuve,Jose Altuve,1.0
459,61800-11334:Freddie Freeman,61800-11334,1B,Freddie,Freddie Freeman,Freeman,12.3377780490451,90.0,4100,TB@ATL,ATL,TB,,,,,,C/1B/UTIL,F. Freeman,F. Freeman,Freddie Freeman,1.0
460,61800-79282:Juan Soto,61800-79282,OF,Juan,Juan Soto,Soto,11.6469138816551,81.0,4100,SD@WSH,WSH,SD,,,,,,OF/UTIL,Juan Soto,Juan Soto,Juan Soto,1.0
461,61800-12948:Bryce Harper,61800-12948,OF,Bryce,Bryce Harper,Harper,12.0399998256138,70.0,4000,MIA@PHI,PHI,MIA,,,,,,OF/UTIL,Bryce Harper,Bryce Harper,Bryce Harper,1.0
462,61800-82614:Pete Alonso,61800-82614,1B,Pete,Pete Alonso,Alonso,10.2848101265823,79.0,3900,NYM@PIT,NYM,PIT,,,,,,C/1B/UTIL,Pete Alonso,Pete Alonso,Pete Alonso,1.0
463,61800-70562:Whit Merrifield,61800-70562,2B/OF,Whit,Whit Merrifield,Merrifield,11.2406596089457,91.0,3800,BAL@KC,KC,BAL,,,,,,2B/OF/UTIL,W. Merrifield,W. Merrifield,Whit Merrifield,1.0
464,61800-13929:Manny Machado,61800-13929,3B,Manny,Manny Machado,Machado,11.9045971399066,87.0,3800,SD@WSH,SD,WSH,,,,,,3B/UTIL,M. Machado,M. Machado,Manny Machado,1.0
465,61800-82536:Cedric Mullins,61800-82536,OF,Cedric,Cedric Mullins,Mullins,11.8411105685764,90.0,3700,BAL@KC,BAL,KC,,,,,,OF/UTIL,C. Mullins,C. Mullins,Cedric Mullins,1.0
466,61800-82575:Yordan Alvarez,61800-82575,OF,Yordan,Yordan Alvarez,Alvarez,11.9552628366571,76.0,3700,HOU@CWS,HOU,CWS,,,,,,OF/UTIL,Y. Alvarez,Y. Alvarez,Yordan Alvarez,1.0
467,61800-68587:Ozzie Albies,61800-68587,2B,Ozzie,Ozzie Albies,Albies,12.1348314606742,89.0,3700,TB@ATL,ATL,TB,,,,,,2B/UTIL,Ozzie Albies,Ozzie Albies,Ozzie Albies,1.0
468,61800-5763:Nelson Cruz,61800-5763,OF,Nelson,Nelson Cruz,Cruz,11.1237503051758,80.0,3700,MIN@DET,MIN,DET,,,,,,OF/UTIL,Nelson Cruz,Nelson Cruz,Nelson Cruz,1.0
469,61800-5763:Nelson Cruz,61800-5763,OF,Nelson,Nelson Cruz,Cruz,11.1237503051758,80.0,3700,MIN@DET,MIN,DET,,,,,,OF/UTIL,Nelson Cruz,Nelson Cruz,Nelson Cruz,1.0
470,61800-49523:Jose Abreu,61800-49523,1B,Jose,Jose Abreu,Abreu,11.2082354377298,85.0,3600,HOU@CWS,CWS,HOU,,,,,,C/1B/UTIL,Jose Abreu,Jose Abreu,Jose Abreu,1.0
471,61800-16952:Francisco Lindor,61800-16952,SS,Francisco,Francisco Lindor,Lindor,9.42298836543642,87.0,3600,NYM@PIT,NYM,PIT,IL,Oblique,,,,SS/UTIL,,,,
472,61800-12968:Paul Goldschmidt,61800-12968,1B,Paul,Paul Goldschmidt,Goldschmidt,10.5333333333333,90.0,3600,SF@STL,STL,SF,,,,,,C/1B/UTIL,P. Goldschmidt,P. Goldschmidt,Paul Goldschmidt,1.0
473,61800-13266:Salvador Perez,61800-13266,C,Salvador,Salvador Perez,Perez,9.95824189238496,91.0,3600,BAL@KC,KC,BAL,,,,,,C/1B/UTIL,S. Perez,S. Perez,Salvador Perez,1.0
474,61800-79215:Rhys Hoskins,61800-79215,1B,Rhys,Rhys Hoskins,Hoskins,10.8577779134115,90.0,3600,MIA@PHI,PHI,MIA,,,,,,C/1B/UTIL,Rhys Hoskins,Rhys Hoskins,Rhys Hoskins,1.0
475,61800-12310:Carlos Santana,61800-12310,1B,Carlos,Carlos Santana,Santana,10.1769228086367,91.0,3500,BAL@KC,KC,BAL,,,,,,C/1B/UTIL,C. Santana,C. Santana,Carlos Santana,1.0
476,61800-52164:Adalberto Mondesi,61800-52164,2B/SS,Adalberto,Adalberto Mondesi,Mondesi,14.9699996948242,10.0,3500,BAL@KC,KC,BAL,IL,Oblique,,,,2B/SS/UTIL,,,,
477,61800-52170:Dominic Smith,61800-52170,1B/OF,Dominic,Dominic Smith,Smith,7.84823500689338,85.0,3500,NYM@PIT,NYM,PIT,,,,,,C/1B/OF/UTIL,D. Smith,D. Smith,Dominic Smith,1.0
478,61800-13342:Nick Castellanos,61800-13342,OF,Nick,Nick Castellanos,Castellanos,12.7682358685662,85.0,3500,MIL@CIN,CIN,MIL,DTD,Wrist,,,,OF/UTIL,N. Castellanos,N. Castellanos,Nick Castellanos,1.0
479,61800-13423:Starling Marte,61800-13423,OF,Starling,Starling Marte,Marte,12.910908647017,55.0,3500,MIA@PHI,MIA,PHI,,,,,,OF/UTIL,,,,
480,61800-60672:Tim Anderson,61800-60672,SS,Tim,Tim Anderson,Anderson,11.4684207313939,76.0,3500,HOU@CWS,CWS,HOU,,,,,,SS/UTIL,Tim Anderson,Tim Anderson,Tim Anderson,1.0
481,61800-79175:Trent Grisham,61800-79175,OF,Trent,Trent Grisham,Grisham,11.3015155214252,66.0,3500,SD@WSH,SD,WSH,,,,,,OF/UTIL,T. Grisham,T. Grisham,Trent Grisham,1.0
482,61800-38614:Carlos Correa,61800-38614,SS,Carlos,Carlos Correa,Correa,11.9120483398438,83.0,3500,HOU@CWS,HOU,CWS,,,,,,SS/UTIL,C. Correa,C. Correa,Carlos Correa,1.0
483,61800-39086:Byron Buxton,61800-39086,OF,Byron,Byron Buxton,Buxton,15.6185189706308,27.0,3400,MIN@DET,MIN,DET,IL,Hand,,,,OF/UTIL,,,,
484,61800-68495:Andrew Benintendi,61800-68495,OF,Andrew,Andrew Benintendi,Benintendi,9.75441158519072,68.0,3400,BAL@KC,KC,BAL,,,,,,OF/UTIL,A. Benintendi,A. Benintendi,Andrew Benintendi,1.0
485,61800-5456:Andrew McCutchen,61800-5456,OF,Andrew,Andrew McCutchen,McCutchen,10.563529698989,85.0,3400,MIA@PHI,PHI,MIA,,,,,,OF/UTIL,,,,
486,61800-21875:Max Kepler,61800-21875,OF,Max,Max Kepler,Kepler,10.8368423194216,57.0,3400,MIN@DET,MIN,DET,,,,,,OF/UTIL,Max Kepler,Max Kepler,Max Kepler,1.0
487,61800-21875:Max Kepler,61800-21875,OF,Max,Max Kepler,Kepler,10.8368423194216,57.0,3400,MIN@DET,MIN,DET,,,,,,OF/UTIL,Max Kepler,Max Kepler,Max Kepler,1.0
488,61800-13719:Nolan Arenado,61800-13719,3B,Nolan,Nolan Arenado,Arenado,10.3399997287326,90.0,3400,SF@STL,STL,SF,,,,,,3B/UTIL,N. Arenado,N. Arenado,Nolan Arenado,1.0
489,61800-38872:Jesse Winker,61800-38872,OF,Jesse,Jesse Winker,Winker,12.0809522356306,84.0,3400,MIL@CIN,CIN,MIL,,,,,,OF/UTIL,Jesse Winker,Jesse Winker,Jesse Winker,1.0
490,61800-6273:Michael Brantley,61800-6273,OF,Michael,Michael Brantley,Brantley,10.5542855398996,70.0,3300,HOU@CWS,HOU,CWS,,,,,,OF/UTIL,M. Brantley,M. Brantley,Michael Brantley,1.0
491,61800-68586:Dansby Swanson,61800-68586,SS,Dansby,Dansby Swanson,Swanson,9.51868145282452,91.0,3300,TB@ATL,ATL,TB,,,,,,SS/UTIL,D. Swanson,D. Swanson,Dansby Swanson,1.0
492,61800-21609:Christian Yelich,61800-21609,OF,Christian,Christian Yelich,Yelich,10.4295083968366,61.0,3300,MIL@CIN,MIL,CIN,,,,,,OF/UTIL,C. Yelich,C. Yelich,Christian Yelich,1.0
493,61800-60631:Kyle Schwarber,61800-60631,OF,Kyle,Kyle Schwarber,Schwarber,12.3180558946398,72.0,3300,SD@WSH,WSH,SD,IL,Hamstring,,,,OF/UTIL,,,,
494,61800-79125:Kyle Tucker,61800-79125,OF,Kyle,Kyle Tucker,Tucker,11.3849998474121,80.0,3300,HOU@CWS,HOU,CWS,,,,,,OF/UTIL,Kyle Tucker,Kyle Tucker,Kyle Tucker,1.0
495,61800-118210:Jake Cronenworth,61800-118210,1B/2B,Jake,Jake Cronenworth,Cronenworth,10.6430106214298,93.0,3300,SD@WSH,SD,WSH,,,,,,C/1B/2B/UTIL,J. Cronenworth,J. Cronenworth,Jake Cronenworth,1.0
496,61800-53033:Mike Yastrzemski,61800-53033,OF,Mike,Mike Yastrzemski,Yastrzemski,10.8657535918771,73.0,3300,SF@STL,SF,STL,,,,,,OF/UTIL,,,,
497,61800-53401:Trey Mancini,61800-53401,1B/OF,Trey,Trey Mancini,Mancini,10.5227272727273,88.0,3200,BAL@KC,BAL,KC,,,,,,C/1B/OF/UTIL,Trey Mancini,Trey Mancini,Trey Mancini,1.0
498,61800-16947:Jonathan Schoop,61800-16947,2B/1B,Jonathan,Jonathan Schoop,Schoop,10.1556819568981,88.0,3200,MIN@DET,DET,MIN,,,,,,C/1B/2B/UTIL,,,,
499,61800-12961:Brandon Crawford,61800-12961,SS,Brandon,Brandon Crawford,Crawford,11.7382714542342,81.0,3200,SF@STL,SF,STL,DTD,Hamstring,,,,SS/UTIL,B. Crawford,B. Crawford,Brandon Crawford,1.0
500,61800-17097:Brandon Nimmo,61800-17097,OF,Brandon,Brandon Nimmo,Nimmo,9.86060587565104,33.0,3200,NYM@PIT,NYM,PIT,,,,,,OF/UTIL,B. Nimmo,B. Nimmo,Brandon Nimmo,1.0
501,61800-17139:J.T. Realmuto,61800-17139,C,J.T.,J.T. Realmuto,Realmuto,9.45277743869358,72.0,3200,MIA@PHI,PHI,MIA,,,,,,C/1B/UTIL,,,,
