entry_id,contest_id,contest_name,P,C/1B,2B,3B,SS,OF,OF,OF,UTIL,"","Instructions"
"2579332778","64523-249008707","$2K Sat MLB Bunt (Single Entry)","64523-101804","64523-49523","64523-13378","64523-61553","64523-60672","64523-82536","64523-79082","64523-53401","64523-11334","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"","","","","","","","","","","","","","4) You can not use this form to create new entries"
"","","","","","","","","","","","",""
"","","","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
"","","","","","","","","","","","","",64523-80460:John Brebbia,64523-80460,P,John,John Brebbia,Brebbia,4.722222222222222,18,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-119375:Dedniel Nunez,64523-119375,P,Dedniel,Dedniel Nunez,Nunez,,,5500,SF@COL,SF,COL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-16982:Ryan Tepera,64523-16982,P,Ryan,Ryan Tepera,Tepera,5.349206349206349,63,5500,CWS@CLE,CWS,CLE,IL,Finger,,,,P
"","","","","","","","","","","","","",64523-150106:Nick Allgeyer,64523-150106,P,Nick,Nick Allgeyer,Allgeyer,3,1,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-16986:Alex Colome,64523-16986,P,Alex,Alex Colome,Colome,4.640625,64,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-80477:Hunter Wood,64523-80477,P,Hunter,Hunter Wood,Wood,4.8,5,5500,TEX@BAL,TEX,BAL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-82528:Jon Duplantier,64523-82528,P,Jon,Jon Duplantier,Duplantier,4.5,4,5500,LAD@ARI,ARI,LAD,O,Lat,,,,P
"","","","","","","","","","","","","",64523-17002:Evan Marshall,64523-17002,P,Evan,Evan Marshall,Marshall,3.892857142857143,28,5500,CWS@CLE,CWS,CLE,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-82547:Thomas Hatch,64523-82547,P,Thomas,Thomas Hatch,Hatch,10.333333333333334,3,5500,TOR@MIN,TOR,MIN,IL,Hamstring,,,,P
"","","","","","","","","","","","","",64523-53876:Spencer Patton,64523-53876,P,Spencer,Spencer Patton,Patton,5.0256410256410255,39,5500,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-82552:Tony Santillan,64523-82552,P,Tony,Tony Santillan,Santillan,10.458333333333334,24,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-70271:Carlos Estevez,64523-70271,P,Carlos,Carlos Estevez,Estevez,4.7,60,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-17026:Heath Hembree,64523-17026,P,Heath,Heath Hembree,Hembree,5.517857142857143,56,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-82565:Ryan Castellani,64523-82565,P,Ryan,Ryan Castellani,Castellani,10,1,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-82564:Yency Almonte,64523-82564,P,Yency,Yency Almonte,Almonte,3.4,45,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-62087:Miguel Castro,64523-62087,P,Miguel,Miguel Castro,Castro,5.333333333333333,66,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-113302:Sam Selman,64523-113302,P,Sam,Sam Selman,Selman,3.0952380952380953,21,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-82584:J.B. Bukauskas,64523-82584,P,J.B.,J.B. Bukauskas,Bukauskas,2.9047619047619047,21,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-82591:Chris Rodriguez,64523-82591,P,Chris,Chris Rodriguez,Rodriguez,10.4,15,5500,SEA@LAA,LAA,SEA,IL,Lat,,,,P
"","","","","","","","","","","","","",64523-82592:Dennis Santana,64523-82592,P,Dennis,Dennis Santana,Santana,4.117647058823529,51,5500,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-17058:Blake Parker,64523-17058,P,Blake,Blake Parker,Parker,4.386363636363637,44,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-111268:Daniel Camarena,64523-111268,P,Daniel,Daniel Camarena,Camarena,3.1666666666666665,6,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-17065:Blake Treinen,64523-17065,P,Blake,Blake Treinen,Treinen,6.314285714285714,70,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-72377:James Hoyt,64523-72377,P,James,James Hoyt,Hoyt,4.333333333333333,9,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-80568:Edgar Santana,64523-80568,P,Edgar,Edgar Santana,Santana,4.7317073170731705,41,5500,ATL@SD,ATL,SD,IL,Personal,,,,P
"","","","","","","","","","","","","",64523-80570:Jimmy Yacabonis,64523-80570,P,Jimmy,Jimmy Yacabonis,Yacabonis,3.5,2,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-53953:Keone Kela,64523-53953,P,Keone,Keone Kela,Kela,5.416666666666667,12,5500,ATL@SD,SD,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-82633:Michel Baez,64523-82633,P,Michel,Michel Baez,Baez,7.666666666666667,3,5500,ATL@SD,SD,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-17100:Jeurys Familia,64523-17100,P,Jeurys,Jeurys Familia,Familia,5.806451612903226,62,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-13010:David Phelps,64523-13010,P,David,David Phelps,Phelps,6.636363636363637,11,5500,TOR@MIN,TOR,MIN,IL,Lat,,,,P
"","","","","","","","","","","","","",64523-21210:Mychal Givens,64523-21210,P,Mychal,Mychal Givens,Givens,5.25,52,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-21211:Mike Wright,64523-21211,P,Mike,Mike Wright,Wright,5.818181818181818,11,5500,CWS@CLE,CWS,CLE,NA,Suspension,,,,P
"","","","","","","","","","","","","",64523-84727:Drew Smith,64523-84727,P,Drew,Drew Smith,Smith,7.483870967741935,31,5500,NYM@MIL,NYM,MIL,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-17143:AJ Ramos,64523-17143,P,AJ,AJ Ramos,Ramos,9,1,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-84731:Evan Phillips,64523-84731,P,Evan,Evan Phillips,Phillips,9.2,5,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-13055:Anthony Gose,64523-13055,P,Anthony,Anthony Gose,Gose,9,2,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-154368:Vinny Nittoli,64523-154368,P,Vinny,Vinny Nittoli,Nittoli,0,1,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-84743:Ryan Meisinger,64523-84743,P,Ryan,Ryan Meisinger,Meisinger,1.4285714285714286,7,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-13078:Brad Brach,64523-13078,P,Brad,Brad Brach,Brach,3.7714285714285714,35,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-135977:Garrett Crochet,64523-135977,P,Garrett,Garrett Crochet,Crochet,6.137254901960785,51,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-13118:Justin Wilson,64523-13118,P,Justin,Justin Wilson,Wilson,3.051282051282051,39,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-84815:Joey Krehbiel,64523-84815,P,Joey,Joey Krehbiel,Krehbiel,5.5,2,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-70482:J.B. Wendelken,64523-70482,P,J.B.,J.B. Wendelken,Wendelken,4.642857142857143,42,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-68465:Yoan Lopez,64523-68465,P,Yoan,Yoan Lopez,Lopez,3.769230769230769,13,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-54130:Ryan Weber,64523-54130,P,Ryan,Ryan Weber,Weber,3.5,4,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-15225:Liam Hendriks,64523-15225,P,Liam,Liam Hendriks,Hendriks,7.753846153846154,65,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-68474:Josh Hader,64523-68474,P,Josh,Josh Hader,Hader,7.910714285714286,56,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-68477:Jake Reed,64523-68477,P,Jake,Jake Reed,Reed,4.8,10,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-68476:Taylor Rogers,64523-68476,P,Taylor,Taylor Rogers,Rogers,6.625,40,5500,TOR@MIN,MIN,TOR,IL,Finger,,,,P
"","","","","","","","","","","","","",64523-13183:Dellin Betances,64523-13183,P,Dellin,Dellin Betances,Betances,3,1,5500,NYM@MIL,NYM,MIL,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-13192:Tony Watson,64523-13192,P,Tony,Tony Watson,Watson,4.316666666666666,60,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-82836:Julian Fernandez,64523-82836,P,Julian,Julian Fernandez,Fernandez,2,4,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-68510:Amir Garrett,64523-68510,P,Amir,Amir Garrett,Garrett,3.7796610169491527,59,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-80801:Hoby Milner,64523-80801,P,Hoby,Hoby Milner,Milner,5.777777777777778,18,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-52143:Hunter Harvey,64523-52143,P,Hunter,Hunter Harvey,Harvey,3.5555555555555554,9,5500,TEX@BAL,BAL,TEX,IL,Triceps,,,,P
"","","","","","","","","","","","","",64523-68529:Jharel Cotton,64523-68529,P,Jharel,Jharel Cotton,Cotton,7.157894736842105,19,5500,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-52146:CJ Edwards,64523-52146,P,CJ,CJ Edwards,Edwards,2,7,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-52148:Pierce Johnson,64523-52148,P,Pierce,Pierce Johnson,Johnson,5.786885245901639,61,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-52152:Robert Stephenson,64523-52152,P,Robert,Robert Stephenson,Stephenson,5.304347826086956,46,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-64446:Kyle Barraclough,64523-64446,P,Kyle,Kyle Barraclough,Barraclough,8.285714285714286,7,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-68545:Stephen Tarpley,64523-68545,P,Stephen,Stephen Tarpley,Tarpley,-6,1,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-80832:Trevor Hildenberger,64523-80832,P,Trevor,Trevor Hildenberger,Hildenberger,3.5,2,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-68548:Edwin Diaz,64523-68548,P,Edwin,Edwin Diaz,Diaz,6.524590163934426,61,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-5069:Craig Stammen,64523-5069,P,Craig,Craig Stammen,Stammen,6.907692307692308,65,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-68556:Dillon Tate,64523-68556,P,Dillon,Dillon Tate,Tate,4.033898305084746,59,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-68559:Conner Greene,64523-68559,P,Conner,Conner Greene,Greene,4.333333333333333,21,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-52177:Jesse Biddle,64523-52177,P,Jesse,Jesse Biddle,Biddle,4.375,8,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-5074:Tyler Clippard,64523-5074,P,Tyler,Tyler Clippard,Clippard,4.2727272727272725,22,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-156631:Charlie Barnes,64523-156631,P,Charlie,Charlie Barnes,Barnes,10,7,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-13270:Blaine Hardy,64523-13270,P,Blaine,Blaine Hardy,Hardy,0,1,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-13271:Will Smith,64523-13271,P,Will,Will Smith,Smith,5.462686567164179,67,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-80856:Luke Farrell,64523-80856,P,Luke,Luke Farrell,Farrell,6.388888888888889,18,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-82911:Adam Cimber,64523-82911,P,Adam,Adam Cimber,Cimber,4.696969696969697,66,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-52191:Kyle Crick,64523-52191,P,Kyle,Kyle Crick,Crick,3.925925925925926,27,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-52192:Luke Jackson,64523-52192,P,Luke,Luke Jackson,Jackson,5.287878787878788,66,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-52196:A.J. Cole,64523-52196,P,A.J.,A.J. Cole,Cole,7,6,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-70629:Jacob Barnes,64523-70629,P,Jacob,Jacob Barnes,Barnes,4.464285714285714,28,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-82923:Luke Bard,64523-82923,P,Luke,Luke Bard,Bard,4.166666666666667,6,5500,SEA@LAA,LAA,SEA,IL,Hip,,,,P
"","","","","","","","","","","","","",64523-82922:Tyler Kinley,64523-82922,P,Tyler,Tyler Kinley,Kinley,4.7846153846153845,65,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-82924:Tim Hill,64523-82924,P,Tim,Tim Hill,Hill,3.9066666666666667,75,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-68590:Javy Guerra,64523-68590,P,Javy,Javy Guerra,Guerra,3,2,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-82975:Yefry Ramirez,64523-82975,P,Yefry,Yefry Ramirez,Ramirez,12,1,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-82974:Tanner Rainey,64523-82974,P,Tanner,Tanner Rainey,Rainey,4.055555555555555,36,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-82976:Corey Oswalt,64523-82976,P,Corey,Corey Oswalt,Oswalt,18.333333333333332,3,5500,NYM@MIL,NYM,MIL,IL,Knee,,,,P
"","","","","","","","","","","","","",64523-68653:Luis Cessa,64523-68653,P,Luis,Luis Cessa,Cessa,6.235294117647059,51,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-11325:Sean Doolittle,64523-11325,P,Sean,Sean Doolittle,Doolittle,4.264150943396227,53,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-21565:Ryan Buchter,64523-21565,P,Ryan,Ryan Buchter,Buchter,3.388888888888889,18,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-11327:Matt Bush,64523-11327,P,Matt,Matt Bush,Bush,4,3,5500,TEX@BAL,TEX,BAL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-154688:Jake Cousins,64523-154688,P,Jake,Jake Cousins,Cousins,6.7,30,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-11333:Craig Kimbrel,64523-11333,P,Craig,Craig Kimbrel,Kimbrel,7.311475409836065,61,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-11335:Jay Jackson,64523-11335,P,Jay,Jay Jackson,Jackson,5.826086956521739,23,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-23626:Will Harris,64523-23626,P,Will,Will Harris,Harris,3.375,8,5500,WSH@CIN,WSH,CIN,IL,Ribs,,,,P
"","","","","","","","","","","","","",64523-154712:Mickey Jannis,64523-154712,P,Mickey,Mickey Jannis,Jannis,-8,1,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-154713:Miguel Sanchez,64523-154713,P,Miguel,Miguel Sanchez,Sanchez,4.666666666666667,27,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-5230:Joe Smith,64523-5230,P,Joe,Joe Smith,Smith,3.63265306122449,49,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-85104:Alex McRae,64523-85104,P,Alex,Alex McRae,McRae,3,2,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-85107:James Norwood,64523-85107,P,James,James Norwood,Norwood,5.25,4,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-38007:Jose Alvarez,64523-38007,P,Jose,Jose Alvarez,Alvarez,4.573770491803279,61,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-54403:Trevor Gott,64523-54403,P,Trevor,Trevor Gott,Gott,1.7333333333333334,15,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-158858:Justin Bruihl,64523-158858,P,Justin,Justin Bruihl,Bruihl,3.6470588235294117,17,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-13458:Nate Jones,64523-13458,P,Nate,Nate Jones,Jones,3.15,20,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-81044:Austin Adams,64523-81044,P,Austin,Austin Adams,Adams,5.09375,64,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-158877:Francisco Perez,64523-158877,P,Francisco,Francisco Perez,Perez,6.5,4,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-13479:Joe Kelly,64523-13479,P,Joe,Joe Kelly,Kelly,5.159090909090909,44,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-154794:Joe Barlow,64523-154794,P,Joe,Joe Barlow,Barlow,5,28,5500,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-140459:John King,64523-140459,P,John,John King,King,9.11111111111111,27,5500,TEX@BAL,TEX,BAL,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-160939:Jake Latz,64523-160939,P,Jake,Jake Latz,Latz,17,1,5500,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-54445:Asher Wojciechowski,64523-54445,P,Asher,Asher Wojciechowski,Wojciechowski,18,1,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-83116:Wander Suero,64523-83116,P,Wander,Wander Suero,Suero,4.044444444444444,45,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-21679:Kevin Quackenbush,64523-21679,P,Kevin,Kevin Quackenbush,Quackenbush,1,1,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-21682:Aaron Loup,64523-21682,P,Aaron,Aaron Loup,Loup,5.573770491803279,61,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-13495:Rafael Dolis,64523-13495,P,Rafael,Rafael Dolis,Dolis,4.230769230769231,39,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-83142:Jake Jewell,64523-83142,P,Jake,Jake Jewell,Jewell,2.7,10,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-160965:Elvis Peguero,64523-160965,P,Elvis,Elvis Peguero,Peguero,-4.666666666666667,3,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-83145:Jose Castillo,64523-83145,P,Jose,Jose Castillo,Castillo,,,5500,ATL@SD,SD,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-38091:Kyle Lobstein,64523-38091,P,Kyle,Kyle Lobstein,Lobstein,-0.6666666666666666,3,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-38097:Aaron Northcraft,64523-38097,P,Aaron,Aaron Northcraft,Northcraft,7.8,5,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-83159:Diego Castillo,64523-83159,P,Diego,Diego Castillo,Castillo,6,57,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-83160:Jose Mujica,64523-83160,P,Jose,Jose Mujica,Mujica,-1,2,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-38106:Kirby Yates,64523-38106,P,Kirby,Kirby Yates,Yates,3.1666666666666665,6,5500,TOR@MIN,TOR,MIN,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-13534:Javy Guerra,64523-13534,P,Javy,Javy Guerra,Guerra,-1.2,5,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-83166:Zack Littell,64523-83166,P,Zack,Zack Littell,Littell,5.254237288135593,59,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-72929:Jandel Gustave,64523-72929,P,Jandel,Jandel Gustave,Gustave,6.454545454545454,11,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-83172:Jonathan Hernandez,64523-83172,P,Jonathan,Jonathan Hernandez,Hernandez,6.888888888888889,27,5500,TEX@BAL,TEX,BAL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-38122:Jake Petricka,64523-38122,P,Jake,Jake Petricka,Petricka,1.7142857142857142,7,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-79084:Tanner Scott,64523-79084,P,Tanner,Tanner Scott,Scott,4.983870967741935,62,5500,TEX@BAL,BAL,TEX,IL,Knee,,,,P
"","","","","","","","","","","","","",64523-79088:Travis Lakins Sr.,64523-79088,P,Travis,Travis Lakins Sr.,Lakins Sr.,4.5,24,5500,TEX@BAL,BAL,TEX,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-83184:Julian Merryweather,64523-83184,P,Julian,Julian Merryweather,Merryweather,3.8,10,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-83189:Jefry Rodriguez,64523-83189,P,Jefry,Jefry Rodriguez,Rodriguez,6.076923076923077,13,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-83193:Jesus Tinoco,64523-83193,P,Jesus,Jesus Tinoco,Tinoco,-11,1,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-5370:Daniel Bard,64523-5370,P,Daniel,Daniel Bard,Bard,5.428571428571429,63,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-79101:Zack Burdi,64523-79101,P,Zack,Zack Burdi,Burdi,4.125,8,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-38144:Shane Greene,64523-38144,P,Shane,Shane Greene,Greene,2.7241379310344827,29,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-85255:Shaun Anderson,64523-85255,P,Shaun,Shaun Anderson,Anderson,4.466666666666667,15,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-85271:Alexander Wells,64523-85271,P,Alexander,Alexander Wells,Wells,9.5,10,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-38171:Mike Kickham,64523-38171,P,Mike,Mike Kickham,Kickham,3,1,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-79135:Beau Burrows,64523-79135,P,Beau,Beau Burrows,Burrows,1,6,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-85280:Alberto Baldonado,64523-85280,P,Alberto,Alberto Baldonado,Baldonado,3.3636363636363638,11,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-85286:Ian Gibaut,64523-85286,P,Ian,Ian Gibaut,Gibaut,8.666666666666666,3,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-85288:Brusdar Graterol,64523-85288,P,Brusdar,Brusdar Graterol,Graterol,5.166666666666667,30,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-156976:Darren McCaughan,64523-156976,P,Darren,Darren McCaughan,McCaughan,4.5,2,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-79169:Jordan Sheffield,64523-79169,P,Jordan,Jordan Sheffield,Sheffield,4.24,25,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-154947:Justin Garza,64523-154947,P,Justin,Justin Garza,Garza,6.7368421052631575,19,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-79171:Phil Bickford,64523-79171,P,Phil,Phil Bickford,Bickford,5.471698113207547,53,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-13635:Brad Hand,64523-13635,P,Brad,Brad Hand,Hand,4.625,64,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-113986:Emmanuel Clase,64523-113986,P,Emmanuel,Emmanuel Clase,Clase,5.985294117647059,68,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-38217:Tommy Kahnle,64523-38217,P,Tommy,Tommy Kahnle,Kahnle,12,1,5500,LAD@ARI,LAD,ARI,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-79179:Marcos Diplan,64523-79179,P,Marcos,Marcos Diplan,Diplan,5,19,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-79184:Thomas Szapucki,64523-79184,P,Thomas,Thomas Szapucki,Szapucki,5,1,5500,NYM@MIL,NYM,MIL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-38228:Trevor May,64523-38228,P,Trevor,Trevor May,May,5.984615384615385,65,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-21846:Chris Devenski,64523-21846,P,Chris,Chris Devenski,Devenski,2.75,8,5500,LAD@ARI,ARI,LAD,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-118106:Victor Gonzalez,64523-118106,P,Victor,Victor Gonzalez,Gonzalez,4.113636363636363,44,5500,LAD@ARI,LAD,ARI,,,,,,P
